ID,Name,Filename,Prompt
"moong_dal","Moong Dal (Yellow Lentil)","moong_dal.png","Professional food photography of Moong Dal (Yellow Lentil), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"masoor_dal","Masoor Dal (Red Lentil)","masoor_dal.png","Professional food photography of Masoor Dal (Red Lentil), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"paneer_bhurji","Paneer Bhurji","paneer_bhurji.png","Spiced Paneer Bhurji, scrambled cottage cheese cooked with onions, tomatoes, green chilies and Indian spices, served hot with a drizzle of oil in a pan, professional food photography."
"gobi_manchurian_dry","Gobi Manchurian (Dry)","gobi_manchurian_dry.png","Professional food photography of Gobi Manchurian (Dry), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"gobi_manchurian_gravy","Gobi Manchurian (Gravy)","gobi_manchurian_gravy.png","Professional food photography of Gobi Manchurian (Gravy), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"paneer_manchurian_dry","Paneer Manchurian (Dry)","paneer_manchurian_dry.png","Professional food photography of Paneer Manchurian (Dry), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"paneer_manchurian_gravy","Paneer Manchurian (Gravy)","paneer_manchurian_gravy.png","Professional food photography of Paneer Manchurian (Gravy), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"hakka_noodles_egg","Egg Hakka Noodles","hakka_noodles_egg.png","Indo-Chinese Egg Hakka Noodles, stir-fried thin noodles with scrambled eggs and spring onions in a dark soy sauce, served in a bowl with chopsticks, professional food photography."
"veg_fried_rice_chinese","Veg Fried Rice (Chinese Style)","veg_fried_rice_chinese.png","Professional food photography of Veg Fried Rice (Chinese Style), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"egg_fried_rice","Egg Fried Rice","egg_fried_rice.png","Indo-Chinese Egg Fried Rice, fluffy wok-tossed rice with scrambled eggs, spring onions, soy sauce and vegetables, served in a bowl with chopsticks, professional food photography, restaurant style."
"spring_rolls_veg","Veg Spring Rolls","spring_rolls_veg.png","Professional food photography of Veg Spring Rolls, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"chilli_paneer_dry","Chilli Paneer (Dry)","chilli_paneer_dry.png","Professional food photography of Chilli Paneer (Dry), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"chilli_chicken_dry","Chilli Chicken (Dry)","chilli_chicken_dry.png","Professional food photography of Chilli Chicken (Dry), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"schezwan_noodles","Schezwan Noodles","schezwan_noodles.png","Spicy Indo-Chinese Schezwan Noodles, noodles tossed in a fiery Schezwan sauce with vegetables, vibrant red color, served in a bowl with a drizzle of chili oil, professional food photography."
"paneer_fried_rice","Paneer Fried Rice","paneer_fried_rice.png","Indo-Chinese Paneer Fried Rice, wok-tossed rice with cubes of soft paneer, spring onions and soy sauce, served hot in a bowl, professional food photography."
"mushroom_masala","Mushroom Masala","mushroom_masala.png","Professional food photography of Mushroom Masala, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mushroom_pepper_fry","Mushroom Pepper Fry","mushroom_pepper_fry.png","South Indian Mushroom Pepper Fry, button mushrooms cooked with freshly crushed black pepper, curry leaves and coconut oil, a dry aromatic preparation, professional food photography."
"stuffed_mushroom","Stuffed Mushroom (Baked)","stuffed_mushroom.png","Professional food photography of Stuffed Mushroom (Baked), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mushroom_raw","Button Mushrooms (Raw)","mushroom_raw.png","Professional food photography of Button Mushrooms (Raw), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"chia_seeds","Chia Seeds","chia_seeds.png","Tiny black and white Chia Seeds on a white marble surface with a wooden spoon, a teaspoon of chia seeds soaking in water showing the gel formation, healthy superfood photography."
"flax_seeds","Flax Seeds (Alsi)","flax_seeds.png","Golden and brown Flax Seeds (Alsi) on a wooden spoon and scattered on a surface, healthy whole seeds, professional food photography, natural wellness aesthetic."
"sunflower_seeds","Sunflower Seeds","sunflower_seeds.png","A pile of raw Sunflower Seeds, small striped grey seeds with visible texture, poured from a wooden scoop onto a white surface, healthy food macro photography."
"pumpkin_seeds","Pumpkin Seeds (Pepitas)","pumpkin_seeds.png","Green Pumpkin Seeds (Pepitas), a pile of flat oval bright green seeds on a white surface, healthy superfood close-up, professional food photography."
"sesame_seeds","Sesame Seeds (Til)","sesame_seeds.png","Professional food photography of Sesame Seeds (Til), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"fennel_seeds","Fennel Seeds (Saunf)","fennel_seeds.png","Professional food photography of Fennel Seeds (Saunf), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"hemp_seeds","Hemp Seeds","hemp_seeds.png","Professional food photography of Hemp Seeds, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"watermelon_seeds_roasted","Watermelon Seeds (Roasted)","watermelon_seeds_roasted.png","Professional food photography of Watermelon Seeds (Roasted), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"poppy_seeds","Poppy Seeds (Khus Khus)","poppy_seeds.png","Professional food photography of Poppy Seeds (Khus Khus), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"cashews_raw","Cashews (Raw)","cashews_raw.png","Professional food photography of Cashews (Raw), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"cashews_roasted","Cashews (Roasted & Salted)","cashews_roasted.png","Professional food photography of Cashews (Roasted & Salted), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pistachios_raw","Pistachios (Raw / Pista)","pistachios_raw.png","Professional food photography of Pistachios (Raw / Pista), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pistachios_roasted","Pistachios (Roasted & Salted)","pistachios_roasted.png","Professional food photography of Pistachios (Roasted & Salted), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"walnuts_raw","Walnuts (Raw / Akhrot)","walnuts_raw.png","Professional food photography of Walnuts (Raw / Akhrot), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"almonds_roasted","Almonds (Roasted)","almonds_roasted.png","Professional food photography of Almonds (Roasted), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"brazil_nuts","Brazil Nuts","brazil_nuts.png","Professional food photography of Brazil Nuts, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"hazelnuts","Hazelnuts","hazelnuts.png","Professional food photography of Hazelnuts, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pecans","Pecans","pecans.png","Professional food photography of Pecans, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"macadamia_nuts","Macadamia Nuts","macadamia_nuts.png","Professional food photography of Macadamia Nuts, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dates_medjool","Medjool Dates","dates_medjool.png","Professional food photography of Medjool Dates, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dates_safawi","Safawi Dates","dates_safawi.png","Professional food photography of Safawi Dates, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dates_ajwa","Ajwa Dates","dates_ajwa.png","Professional food photography of Ajwa Dates, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dates_kimia","Kimia / Mazafati Dates","dates_kimia.png","Professional food photography of Kimia / Mazafati Dates, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dates_deglet","Deglet Noor Dates (Common)","dates_deglet.png","Professional food photography of Deglet Noor Dates (Common), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"raisins_golden","Golden Raisins (Sultanas)","raisins_golden.png","Professional food photography of Golden Raisins (Sultanas), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"raisins_black","Black Raisins (Kali Kishmish)","raisins_black.png","Professional food photography of Black Raisins (Kali Kishmish), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"raisins_green","Green Raisins (Munakka)","raisins_green.png","Professional food photography of Green Raisins (Munakka), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"masala_chai","Masala Chai","masala_chai.png","Authentic Indian Masala Chai served steaming hot in a small glass, golden-brown tea with spices visible, held in hand over a blurred warm kitchen background, professional food photography, cozy ambient lighting."
"green_tea","Green Tea (Plain)","green_tea.png","A calming cup of Green Tea, pale yellow-green color in a white ceramic cup, with a few dried green tea leaves visible, bamboo mat background, minimalist zen aesthetic, professional photography."
"ginger_lemon_tea","Ginger Lemon Tea","ginger_lemon_tea.png","A warm glass of Ginger Lemon Tea, golden tea with visible slices of fresh ginger and a lemon wheel floating on top, healthy beverage, professional food photography with warm lighting."
"ice_tea_lemon","Lemon Ice Tea (Sweetened)","ice_tea_lemon.png","Professional food photography of Lemon Ice Tea (Sweetened), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"cappuccino","Cappuccino","cappuccino.png","A beautiful Cappuccino in a white ceramic cup, thick microfoam milk with a latte art leaf pattern on top, served on a saucer with a small cookie, professional coffee photography."
"latte","Latte (Cafe Latte)","latte.png","A tall glass Cafe Latte, layered espresso and steamed milk with a simple latte art design on top, served in a clear glass to show the beautiful layers, professional coffee photography."
"cold_coffee","Cold Coffee (with Milk)","cold_coffee.png","A tall glass of Cold Coffee, rich chilled espresso blended with cold milk and ice served in a clear glass, topped with whipped cream and chocolate drizzle, professional beverage photography."
"cold_coffee_icecream","Cold Coffee with Ice Cream","cold_coffee_icecream.png","Professional food photography of Cold Coffee with Ice Cream, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"espresso","Espresso Shot","espresso.png","A shot of rich dark Espresso in a tiny ceramic espresso cup, thick golden-brown crema on top, served on a white saucer with a small biscuit, professional coffee photography, dark moody background."
"mocha_coffee","Mocha Coffee","mocha_coffee.png","Professional food photography of Mocha Coffee, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"turmeric_milk","Turmeric Milk (Haldi Doodh)","turmeric_milk.png","Golden Turmeric Milk (Haldi Doodh), a warm mug of creamy golden milk with a dusting of turmeric and cinnamon on top, cozy healthy beverage, professional food photography, warm candlelit mood."
"milkshake_vanilla","Vanilla Milkshake","milkshake_vanilla.png","Professional food photography of Vanilla Milkshake, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"milkshake_chocolate","Chocolate Milkshake","milkshake_chocolate.png","Professional food photography of Chocolate Milkshake, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"milkshake_strawberry","Strawberry Milkshake","milkshake_strawberry.png","Professional food photography of Strawberry Milkshake, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"milkshake_mango","Mango Milkshake (Aamras)","milkshake_mango.png","Professional food photography of Mango Milkshake (Aamras), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"milkshake_banana","Banana Milkshake","milkshake_banana.png","Professional food photography of Banana Milkshake, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"oreo_milkshake","Oreo Cookie Milkshake","oreo_milkshake.png","Indulgent Oreo Cookie Milkshake, black and white blended shake with crushed Oreos in a tall glass, topped with whipped cream and Oreo pieces, professional beverage photography."
"mango_lassi","Mango Lassi","mango_lassi.png","Refreshing Mango Lassi in a tall clay cup, thick golden-yellow mango yogurt smoothie topped with a dollop of cream and saffron strands, authentic Indian beverage, professional food photography."
"falooda","Rose Falooda","falooda.png","Professional food photography of Rose Falooda, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"sugarcane_juice","Sugarcane Juice (Ganna Ras)","sugarcane_juice.png","Freshly pressed Sugarcane Juice (Ganna Ras), bright pale green refreshing juice in a clay glass, served with a straw and a wedge of lemon and ginger, Indian street food aesthetic, professional food photography."
"badam_milk","Badam Milk (Almond Milk Drink)","badam_milk.png","Rich Indian Badam Milk, warm or cold almond-infused milk with saffron and cardamom, garnished with slivered almonds and a pinch of saffron, served in a decorated glass, professional food photography."
"ice_cream_strawberry","Strawberry Ice Cream","ice_cream_strawberry.png","Vibrant Strawberry Ice Cream scoops in a white bowl, bright pink color with real strawberry pieces visible, topped with a fresh strawberry, professional food photography."
"ice_cream_mango","Mango Ice Cream","ice_cream_mango.png","Tropical Mango Ice Cream scoops, vibrant golden-yellow color made from Alphonso mangoes, topped with mango chunks and mint, served in a white bowl, professional food photography."
"ice_cream_butterscotch","Butterscotch Ice Cream","ice_cream_butterscotch.png","Indulgent Butterscotch Ice Cream scoops, golden caramel color with crunchy butterscotch praline pieces on top, served in a glass bowl, professional food photography, warm tones."
"ice_cream_kulfi","Kulfi (Traditional Indian Ice Cream)","ice_cream_kulfi.png","Professional food photography of Kulfi (Traditional Indian Ice Cream), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ice_cream_pista","Pistachio / Pista Ice Cream","ice_cream_pista.png","Professional food photography of Pistachio / Pista Ice Cream, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"sundae_chocolate","Chocolate Sundae","sundae_chocolate.png","Professional food photography of Chocolate Sundae, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mcdonalds_mcpaneer","McPaneer Royale Burger (McDonalds)","mcdonalds_mcpaneer.png","Professional food photography of McPaneer Royale Burger (McDonalds), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mcdonalds_fries_medium","Medium Fries (McDonalds)","mcdonalds_fries_medium.png","Professional food photography of Medium Fries (McDonalds), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mcdonalds_mcflurry","McFlurry Oreo (McDonalds)","mcdonalds_mcflurry.png","Professional food photography of McFlurry Oreo (McDonalds), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mcdonalds_softserve_vanilla","Soft Serve Vanilla Cone (McDonalds)","mcdonalds_softserve_vanilla.png","Professional food photography of Soft Serve Vanilla Cone (McDonalds), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mcdonalds_nuggets_6pc","Chicken McNuggets 6pc (McDonalds)","mcdonalds_nuggets_6pc.png","Professional food photography of Chicken McNuggets 6pc (McDonalds), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"mcdonalds_hash_brown","Hash Browns (McDonalds)","mcdonalds_hash_brown.png","Professional food photography of Hash Browns (McDonalds), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_paneer_king","Paneer King Burger (Burger King)","bk_paneer_king.png","Professional food photography of Paneer King Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_crispy_chicken","Crispy Chicken Burger (Burger King)","bk_crispy_chicken.png","Professional food photography of Crispy Chicken Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_onion_rings","Onion Rings (Burger King)","bk_onion_rings.png","Professional food photography of Onion Rings (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pizzahut_margherita","Margherita Pizza (Pizza Hut)","pizzahut_margherita.png","Professional food photography of Margherita Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pizzahut_veggie_supreme","Veggie Supreme Pizza (Pizza Hut)","pizzahut_veggie_supreme.png","Professional food photography of Veggie Supreme Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pizzahut_paneer_makhani","Paneer Makhani Pizza (Pizza Hut)","pizzahut_paneer_makhani.png","Professional food photography of Paneer Makhani Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pizzahut_chicken_tikka","Chicken Tikka Pizza (Pizza Hut)","pizzahut_chicken_tikka.png","Professional food photography of Chicken Tikka Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pizzahut_pepperoni","Pepperoni Pizza (Pizza Hut)","pizzahut_pepperoni.png","Professional food photography of Pepperoni Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pizzahut_bbq_chicken","BBQ Chicken Pizza (Pizza Hut)","pizzahut_bbq_chicken.png","Professional food photography of BBQ Chicken Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pizzahut_garlic_bread","Garlic Bread Sticks (Pizza Hut)","pizzahut_garlic_bread.png","Professional food photography of Garlic Bread Sticks (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_chicken_tikka_pizza","Chicken Tikka Pizza (Domino","dominos_chicken_tikka_pizza.png","Professional food photography of Chicken Tikka Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"murukku_plain","Murukku (Plain / Rice Flour)","murukku_plain.png","Professional food photography of Murukku (Plain / Rice Flour), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"murukku_ribbon","Ribbon Pakoda (Ribbon Murukku)","murukku_ribbon.png","Professional food photography of Ribbon Pakoda (Ribbon Murukku), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"seedai","Seedai (Steamed Rice Balls)","seedai.png","Tamil Nadu Seedai, small round crispy rice balls, a traditional South Indian festival snack, spread on a plate, professional food photography."
"thattai","Thattai (Crispy Rice Crackers)","thattai.png","South Indian Thattai, thin crispy flat rice cracker discs, golden brown, stacked and served in a bowl, a traditional festival snack, professional food photography."
"mixture_madras","Madras Mixture","mixture_madras.png","Professional food photography of Madras Mixture, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"omapodi","Omapodi (Sev)","omapodi.png","South Indian Omapodi (Sev), thin golden crispy chickpea flour noodle-like snack made with ajwain, piled in a bowl, traditional festival snack, professional food photography."
"adhirasam","Adhirasam (Jaggery Rice Sweet)","adhirasam.png","Traditional Tamil Nadu Adhirasam, dark golden-brown deep-fried sweet made from fermented rice flour and jaggery, a Diwali festival sweet, stacked on a plate, professional food photography."
"mysore_pak","Mysore Pak","mysore_pak.png","Karnataka specialty Mysore Pak, dense golden ghee and besan sweet with a slightly crumbly porous texture, served cut into squares on a plate, professional food photography, festive aesthetic."
"badusha","Badusha (Indian Donut Sweet)","badusha.png","Indian Badusha (Balushahi), flaky golden-brown deep-fried pastry soaked in sugar syrup with a slight glazed look, garnished with pistachio, traditional Indian donut-like sweet, professional food photography."
"kozhukattai","Kozhukattai / Modak (Steamed Dumpling)","kozhukattai.png","South Indian Kozhukattai / Modak, steamed rice dumplings shaped like a money bag, filled with sweet jaggery and coconut, arranged on a banana leaf for Vinayaka Chaturthi, professional food photography."
"halwa_carrot","Carrot Halwa (Gajar Halwa)","halwa_carrot.png","Professional food photography of Carrot Halwa (Gajar Halwa), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"halwa_rava","Rava Halwa (Sooji Halwa)","halwa_rava.png","Professional food photography of Rava Halwa (Sooji Halwa), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"laddu_besan","Besan Laddu","laddu_besan.png","Professional food photography of Besan Laddu, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"laddu_motichoor","Motichoor Laddu","laddu_motichoor.png","Professional food photography of Motichoor Laddu, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"orange","Orange","orange.png","A fresh peeled Orange with segments fanned out, bright vibrant citrus color, juicy and glistening segments, green leaf beside it, professional food photography, white background."
"grapes_green","Green Grapes","grapes_green.png","Professional food photography of Green Grapes, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pineapple","Pineapple","pineapple.png","Professional food photography of Pineapple, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"pomegranate","Pomegranate (Anaar)","pomegranate.png","A cut-open Pomegranate showing vibrant ruby red arils inside, jewel-like seeds glistening, placed on a marble surface, professional food photography, rich deep colors."
"kiwi","Kiwi Fruit","kiwi.png","Kiwi Fruit cut in half showing its vibrant green flesh and tiny black seeds arranged in a pattern, fresh and healthy, professional food photography, white background."
"pear","Pear (Nashpati)","pear.png","A fresh ripe Pear, golden-yellow with a slight green tinge, resting on a stone surface, professional food photography, minimalist elegant styling."
"chikoo","Chikoo / Sapodilla","chikoo.png","Fresh Chikoo / Sapodilla, brown russet-skinned fruit cut in half showing the sweet brown caramel-like flesh with glossy seeds, tropical fruit professional food photography."
"lychee","Lychee (Litchi)","lychee.png","Fresh Lychees, a bunch with their rough pink-red skin, a few peeled showing white translucent flesh, tropical fruit, professional food photography."
"strawberry","Strawberries","strawberry.png","Fresh ripe Strawberries in a white bowl, vibrant red with green stems, glistening with water droplets, professional food photography, bright and appetizing."
"jackfruit","Jackfruit (Kathal)","jackfruit.png","Fresh Jackfruit pods, golden-yellow fibrous segments of ripe jackfruit removed from the large spiky green exterior, served in a bowl, tropical fruit, professional food photography."
"broccoli","Broccoli (Raw)","broccoli.png","Fresh raw Broccoli, a large deep green floret with tight buds, placed on a white background, professional food photography, healthy clean aesthetic."
"cucumber","Cucumber (Kheera)","cucumber.png","Professional food photography of Cucumber (Kheera), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"capsicum_red","Red Capsicum (Bell Pepper)","capsicum_red.png","Professional food photography of Red Capsicum (Bell Pepper), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"green_peas","Green Peas (Fresh / Matar)","green_peas.png","Professional food photography of Green Peas (Fresh / Matar), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"corn_kernels","Sweet Corn Kernels","corn_kernels.png","Professional food photography of Sweet Corn Kernels, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bitter_gourd","Bitter Gourd (Karela)","bitter_gourd.png","Sliced Bitter Gourd (Karela), dark green with a warty rippled surface, cross-section showing seeds, placed on a white surface, professional food photography, clean natural lighting."
"raw_banana_veg","Raw Banana / Green Banana","raw_banana_veg.png","Professional food photography of Raw Banana / Green Banana, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_country_feast","Country Feast Pizza (Pizza Hut)","ph_country_feast.png","Pizza Hut style Country Feast Pizza, loaded with exotic mushrooms, olives, onions and capsicum on a thick pan pizza, generous cheese, professional pizza food photography, warm restaurant lighting."
"ph_cheese_n_corn","Cheese N Corn Pizza (Pizza Hut)","ph_cheese_n_corn.png","Professional food photography of Cheese N Corn Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_veggie_wonder","Veggie Wonder Pizza (Pizza Hut)","ph_veggie_wonder.png","Pizza Hut style Veggie Wonder Pizza, colorful array of fresh vegetables on a cheese base with a golden pan pizza crust, professional food photography."
"ph_farm_villa","Farm Villa Pizza (Pizza Hut)","ph_farm_villa.png","Pizza Hut style Farm Villa Pizza, topped with sun-dried tomatoes, mushrooms and fresh bell peppers, a thin crust pizza with premium toppings, professional food photography."
"ph_mushroom_pizza","Mushroom & Olive Pizza (Pizza Hut)","ph_mushroom_pizza.png","Pizza Hut style Mushroom and Olive Pizza, open pan pizza loaded with Button and exotic mushrooms and black olives on melted cheese, professional food photography."
"ph_spicy_paneer","Spicy Paneer Pizza (Pizza Hut)","ph_spicy_paneer.png","Professional food photography of Spicy Paneer Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_tandoori_paneer_pizza","Tandoori Paneer Pizza (Pizza Hut)","ph_tandoori_paneer_pizza.png","Professional food photography of Tandoori Paneer Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_peri_peri_veg","Peri Peri Veg Pizza (Pizza Hut)","ph_peri_peri_veg.png","Professional food photography of Peri Peri Veg Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_mexican_fiesta","Mexican Fiesta Pizza (Pizza Hut)","ph_mexican_fiesta.png","Professional food photography of Mexican Fiesta Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_harvest_gold","Harvest Gold Pizza (Pizza Hut) - Veg","ph_harvest_gold.png","Pizza Hut style Harvest Gold Pizza, a golden base with sweet corn, bell peppers and a golden cheese topping, unique pizza, professional food photography."
"ph_chicken_supreme","Chicken Supreme Pizza (Pizza Hut)","ph_chicken_supreme.png","Professional food photography of Chicken Supreme Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_royal_spice_chicken","Royal Spice Chicken Pizza (Pizza Hut)","ph_royal_spice_chicken.png","Professional food photography of Royal Spice Chicken Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_chicken_makhani_pizza","Chicken Makhani Pizza (Pizza Hut)","ph_chicken_makhani_pizza.png","Professional food photography of Chicken Makhani Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_fiery_chicken","Southern Fiery Chicken Pizza (Pizza Hut)","ph_fiery_chicken.png","Professional food photography of Southern Fiery Chicken Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
